date,hour,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2020-02-26,23,4.1,0.4,77,0.0,,240,11.2,,1012.3,,
2020-02-27,0,3.8,0.5,79,,,250,7.6,,1011.9,,
2020-02-27,1,3.7,0.9,82,0.0,,210,11.2,,1010.9,,
2020-02-27,2,3.6,1.0,83,0.0,,200,7.6,,1009.6,,
2020-02-27,3,3.7,1.2,84,,,200,11.2,,1007.9,,
2020-02-27,4,3.8,1.5,85,,,190,14.8,,1006.0,,
2020-02-27,5,4.0,2.2,88,,,180,13.0,,1004.1,,
2020-02-27,6,4.0,2.8,92,,,180,22.3,,1001.4,,
2020-02-27,7,3.7,2.8,94,5.0,,170,22.3,,998.0,,
2020-02-27,8,4.3,3.7,96,2.0,,190,22.3,,995.8,,
2020-02-27,9,5.6,5.2,97,,,200,22.3,,993.2,,
2020-02-27,10,7.5,6.9,96,0.8,,210,20.5,,991.8,,
2020-02-27,11,9.8,8.9,94,0.2,,240,16.6,,,,
2020-02-27,12,11.7,7.6,76,,,280,29.5,,,,
2020-02-27,13,8.5,3.9,73,,,320,38.9,,995.0,,
2020-02-27,14,7.6,2.5,70,0.0,,330,38.9,,999.3,,
2020-02-27,16,7.2,1.1,65,0.0,,330,31.7,,1006.0,,
2020-02-27,17,6.7,1.0,67,0.0,,320,27.7,,1008.6,,
2020-02-27,18,6.4,-0.1,63,,,330,20.5,,1011.4,,
2020-02-27,19,6.2,-0.1,64,0.0,,300,18.4,,1013.2,,
2020-02-27,20,5.7,0.3,68,0.0,,280,9.4,,1014.4,,
2020-02-27,21,5.4,0.6,71,,,280,11.2,,1016.0,,
2020-02-27,22,5.0,0.6,73,0.0,,270,11.2,,1017.2,,
2020-02-27,23,4.6,0.5,75,0.0,,280,9.4,,1018.0,,
2020-02-28,0,4.4,0.5,76,,,290,9.4,,1018.6,,
2020-02-28,1,3.7,0.4,79,0.0,,270,9.4,,1019.1,,
2020-02-28,2,3.6,0.1,78,0.0,,270,9.4,,1019.3,,
2020-02-28,3,2.8,0.2,83,,,190,7.6,,1019.4,,
2020-02-28,4,1.8,0.0,88,0.0,,190,5.4,,1019.5,,
2020-02-28,5,1.7,-0.1,88,0.0,,200,7.6,,1019.5,,
2020-02-28,6,1.9,0.1,88,,,190,7.6,,1019.5,,
2020-02-28,7,2.1,0.3,88,0.0,,180,9.4,,1019.2,,
2020-02-28,8,2.8,0.4,84,0.0,,190,13.0,,1019.4,,
2020-02-28,9,3.9,1.1,82,,,190,11.2,,1019.1,,
2020-02-28,10,5.3,1.0,74,0.0,,200,14.8,,1018.5,,
2020-02-28,11,6.4,0.5,66,,,190,18.4,,1017.1,,
2020-02-28,12,7.1,1.4,67,,,200,20.5,,1016.0,,
2020-02-28,13,7.1,2.6,73,,,190,16.6,,1014.4,,
2020-02-28,14,7.9,3.0,71,0.0,,200,24.1,,1013.2,,
2020-02-28,15,7.5,5.0,84,,,190,20.5,,1012.3,,
2020-02-28,16,7.5,5.8,89,,,180,13.0,,1011.1,,
2020-02-28,17,8.2,6.3,88,0.0,,200,16.6,,1010.1,,
2020-02-28,18,9.3,7.7,90,,,210,16.6,,1009.4,,
2020-02-28,19,9.9,8.3,90,0.0,,210,13.0,,1009.0,,
2020-02-28,20,10.6,8.9,89,,,220,16.6,,1007.9,,
2020-02-28,21,10.7,9.1,90,,,210,18.4,,1007.2,,
2020-02-28,22,10.9,9.2,89,0.0,,220,20.5,,1006.5,,
2020-02-28,23,11.1,8.7,85,0.0,,210,18.4,,1006.1,,
2020-02-29,0,11.0,8.2,83,,,220,20.5,,1004.8,,
2020-02-29,1,10.6,7.8,83,0.0,,210,24.1,,1003.9,,
2020-02-29,2,10.3,7.4,82,0.0,,210,20.5,,1002.5,,
2020-02-29,3,10.0,7.6,85,,,200,20.5,,1000.7,,
2020-02-29,4,9.6,7.4,86,0.0,,200,18.4,,999.3,,
2020-02-29,5,9.4,7.0,85,0.0,,190,20.5,,997.8,,
2020-02-29,6,9.1,6.7,85,,,190,18.4,,995.5,,
2020-02-29,7,9.6,6.0,78,0.0,,190,18.4,,993.9,,
2020-02-29,8,10.0,5.6,74,0.0,,190,16.6,,993.0,,
2020-02-29,9,11.9,5.7,66,,,220,29.5,,991.5,,
2020-02-29,10,12.4,6.7,68,,,210,35.3,,991.1,,
2020-02-29,11,7.6,4.7,82,3.0,,280,31.7,,993.4,,
2020-02-29,12,8.6,5.3,80,,,280,18.4,,994.9,,
2020-02-29,13,10.4,4.7,68,0.0,,250,20.5,,995.2,,
2020-02-29,14,10.7,2.5,57,0.0,,260,29.5,,996.1,,
2020-02-29,15,6.8,3.2,78,,,300,33.5,,998.0,,
2020-02-29,16,8.6,2.6,66,0.2,,250,13.0,,997.2,,
2020-02-29,17,9.3,2.4,62,0.0,,240,14.8,,997.5,,
2020-02-29,18,8.1,3.4,72,,,220,14.8,,998.2,,
2020-02-29,19,7.2,1.9,69,,,250,20.5,,999.0,,
2020-02-29,20,7.4,2.3,70,0.0,,230,20.5,,999.5,,
2020-02-29,21,6.8,3.0,77,,,220,18.4,,999.9,,
2020-02-29,22,6.9,3.5,79,0.0,,220,18.4,,999.7,,
2020-02-29,23,6.9,3.3,78,0.0,,220,16.6,,999.3,,
2020-03-01,0,7.1,3.2,76,,,220,22.3,,999.2,,
2020-03-01,1,7.2,3.4,77,0.0,,220,24.1,,999.4,,
2020-03-01,2,7.0,3.6,79,0.0,,220,20.5,,998.9,,
2020-03-01,3,7.3,3.5,77,,,230,16.6,,998.6,,
2020-03-01,4,6.9,2.8,75,0.0,,230,16.6,,998.9,,
2020-03-01,5,6.7,2.6,75,0.0,,230,16.6,,999.1,,
2020-03-01,6,6.2,2.3,76,,,220,20.5,,998.9,,
2020-03-01,7,5.7,3.2,84,0.0,,210,13.0,,998.6,,
2020-03-01,8,6.9,4.6,85,0.0,,210,13.0,,998.5,,
2020-03-01,9,8.0,4.8,80,,,220,14.8,,998.1,,
2020-03-01,10,8.7,5.1,78,0.0,,220,14.8,,997.1,,
2020-03-01,11,9.4,5.4,76,0.0,,210,13.0,,996.2,,
2020-03-01,12,8.2,6.5,89,,,200,14.8,,995.1,,
2020-03-01,13,6.7,5.2,90,4.0,,200,13.0,,993.4,,
2020-03-01,14,6.5,5.4,93,3.0,,100,7.6,,990.8,,
2020-03-01,15,5.5,4.5,93,,,340,22.3,,990.9,,
2020-03-01,16,2.3,1.4,94,4.0,,320,22.3,,993.6,,
2020-03-01,17,3.6,2.7,94,0.8,,280,13.0,,995.3,,
2020-03-01,18,4.5,3.3,92,,,250,14.8,,996.9,,
2020-03-01,19,4.3,3.4,94,0.0,,210,9.4,,997.7,,
2020-03-01,20,4.9,3.6,91,0.0,,220,16.6,,998.0,,
2020-03-01,21,4.6,3.4,92,,,210,16.6,,997.7,,
2020-03-01,22,4.5,3.6,94,0.2,,210,18.4,,997.1,,
2020-03-01,23,4.6,3.7,94,0.0,,190,9.4,,996.3,,
2020-03-02,0,5.1,4.1,93,,,180,11.2,,994.9,,
2020-03-02,1,5.8,4.8,93,,,190,13.0,,993.4,,
2020-03-02,2,6.4,5.2,92,0.2,,190,14.8,,991.9,,
2020-03-02,3,6.5,5.8,95,,,190,13.0,,990.5,,
2020-03-02,4,6.5,5.8,95,0.2,,190,13.0,,989.2,,
2020-03-02,5,6.5,5.6,94,0.0,,190,13.0,,988.8,,
2020-03-02,6,6.6,5.9,95,,,190,13.0,,988.2,,
2020-03-02,7,6.8,6.1,95,1.0,,190,14.8,,988.1,,
2020-03-02,8,6.8,6.1,95,0.8,,220,13.0,,987.8,,
2020-03-02,9,6.8,6.2,96,,,200,7.6,,987.9,,
2020-03-02,10,7.2,6.6,96,1.0,,210,7.6,,988.0,,
2020-03-02,11,7.1,5.9,92,1.0,,260,11.2,,988.1,,
2020-03-02,12,7.6,5.7,88,,,330,18.4,,988.6,,
2020-03-02,13,9.2,6.3,82,0.0,,300,13.0,,989.3,,
2020-03-02,14,8.9,6.0,82,0.2,,310,14.8,,990.3,,
2020-03-02,15,9.0,5.0,76,,,300,22.3,,991.7,,
2020-03-02,16,8.6,3.4,70,0.0,,320,24.1,,993.8,,
2020-03-02,17,7.7,2.8,71,0.0,,310,22.3,,995.6,,
2020-03-02,18,7.4,2.3,70,,,320,14.8,,997.6,,
2020-03-02,19,7.0,1.3,67,0.0,,310,14.8,,999.1,,
2020-03-02,20,6.3,0.8,68,0.0,,290,11.2,,1000.0,,
2020-03-02,21,5.6,1.1,73,,,290,16.6,,1001.3,,
2020-03-02,22,5.2,1.1,75,0.0,,290,13.0,,1002.1,,
2020-03-02,23,4.9,1.2,77,0.0,,280,13.0,,1002.6,,
2020-03-03,0,4.8,1.3,78,,,270,11.2,,1003.6,,
2020-03-03,1,4.5,1.2,79,0.0,,260,16.6,,1004.0,,
2020-03-03,2,3.6,0.8,82,0.0,,250,7.6,,1004.3,,
2020-03-03,3,3.1,1.0,86,,,220,9.4,,1004.2,,
2020-03-03,4,2.4,0.9,90,0.0,,210,7.6,,1004.5,,
2020-03-03,5,2.7,0.9,88,0.0,,240,9.4,,1004.8,,
2020-03-03,6,2.4,0.8,89,,,210,11.2,,1004.7,,
2020-03-03,7,2.2,0.7,90,0.0,,220,7.6,,1004.8,,
2020-03-03,8,2.9,1.3,89,0.0,,190,7.6,,1004.7,,
2020-03-03,9,5.3,2.0,79,,,240,7.6,,1004.6,,
2020-03-03,10,6.1,2.4,77,0.0,,210,11.2,,1004.1,,
2020-03-03,11,7.1,2.8,74,0.0,,220,11.2,,1004.6,,
2020-03-03,12,8.3,2.7,68,,,220,11.2,,1004.8,,
2020-03-03,13,9.0,2.3,63,0.0,,240,9.4,,1004.8,,
2020-03-03,14,9.2,1.4,58,0.0,,280,11.2,,1005.0,,
2020-03-03,15,9.0,0.9,57,,,300,14.8,,1005.5,,
2020-03-03,16,9.1,0.5,55,0.0,,300,16.6,,1006.4,,
2020-03-03,17,8.0,1.8,65,0.0,,310,14.8,,1007.8,,
2020-03-03,18,6.9,1.8,70,,,310,9.4,,1009.2,,
2020-03-03,19,6.8,1.9,71,0.0,,300,11.2,,1010.4,,
2020-03-03,20,5.8,2.1,77,0.0,,280,5.4,,1011.3,,
2020-03-03,21,5.5,2.0,78,,,270,7.6,,1011.9,,
2020-03-03,22,5.6,1.9,77,0.0,,290,9.4,,1013.0,,
2020-03-03,23,5.2,1.7,78,0.0,,280,9.4,,1013.3,,
2020-03-04,0,5.5,2.1,79,,,280,11.2,,1013.5,,
2020-03-04,1,4.9,1.7,80,0.0,,270,9.4,,1013.8,,
2020-03-04,2,4.7,1.9,82,0.0,,280,5.4,,1014.1,,
2020-03-04,3,4.4,1.9,84,,,260,5.4,,1013.9,,
2020-03-04,4,4.5,2.0,84,0.0,,200,5.4,,1013.8,,
2020-03-04,5,3.9,1.8,86,0.0,,220,7.6,,1014.0,,
2020-03-04,6,3.5,1.9,89,,,200,5.4,,1013.8,,
2020-03-04,7,3.6,2.1,90,0.0,,200,5.4,,1014.0,,
2020-03-04,8,4.2,2.5,89,0.0,,180,5.4,,1014.4,,
2020-03-04,9,5.0,2.7,85,,,190,9.4,,1013.8,,
2020-03-04,10,6.4,3.2,80,0.0,,200,11.2,,1013.6,,
2020-03-04,11,7.8,3.3,73,0.0,,200,14.8,,1013.4,,
2020-03-04,12,7.9,5.0,82,,,200,13.0,,1012.8,,
2020-03-04,13,7.8,5.4,85,,,200,9.4,,1011.7,,
2020-03-04,14,7.9,4.8,81,,,210,16.6,,1010.8,,
2020-03-04,15,7.7,5.0,83,,,190,14.8,,1009.4,,
2020-03-04,16,7.5,4.8,83,0.4,,190,14.8,,1008.9,,
2020-03-04,17,7.2,5.0,86,,,190,18.4,,1008.3,,
2020-03-04,18,6.8,5.7,93,,,190,16.6,,1007.8,,
2020-03-04,19,6.8,6.1,95,,,190,14.8,,1007.3,,
2020-03-04,20,6.9,6.2,95,,,200,9.4,,1007.0,,
2020-03-04,21,7.1,6.7,97,,,200,11.2,,1006.5,,
2020-03-04,22,7.3,6.9,97,,,190,7.6,,1005.8,,
2020-03-04,23,7.8,7.5,98,0.0,,190,5.4,,1004.9,,
2020-03-05,0,8.2,7.8,97,,,210,11.2,,1004.1,,
2020-03-05,1,8.6,8.2,97,0.0,,210,9.4,,1003.1,,
2020-03-05,2,8.7,8.1,96,0.0,,220,13.0,,1002.0,,
2020-03-05,3,8.7,8.1,96,,,190,7.6,,1000.7,,
2020-03-05,4,8.7,8.3,97,1.0,,180,9.4,,999.0,,
2020-03-05,5,8.8,8.3,97,1.0,,150,7.6,,997.4,,
2020-03-05,6,8.8,8.3,97,,,150,5.4,,995.9,,
2020-03-05,7,8.7,8.3,97,1.0,,140,11.2,,994.5,,
2020-03-05,8,8.8,8.3,97,0.9,,140,16.6,,992.8,,
2020-03-05,9,8.8,8.3,97,,,150,9.4,,991.9,,
2020-03-05,10,9.0,8.5,97,2.0,,180,5.4,,991.4,,
2020-03-05,11,9.4,8.9,97,2.0,,160,7.6,,990.0,,
2020-03-05,12,10.4,9.9,97,,,190,13.0,,988.7,,
2020-03-05,13,10.7,8.3,85,0.0,,230,20.5,,987.6,,
2020-03-05,14,12.8,8.5,75,0.0,,220,20.5,,986.3,,
2020-03-05,15,11.5,9.1,85,,,220,13.0,,985.2,,
2020-03-05,16,10.6,8.5,87,0.2,,210,16.6,,984.2,,
2020-03-05,17,10.3,9.4,94,3.0,,170,11.2,,982.9,,
2020-03-05,18,9.8,8.1,89,,,280,24.1,,983.9,,
2020-03-05,19,7.8,5.3,84,0.2,,270,24.1,,985.9,,
2020-03-05,20,7.6,5.9,89,,,310,18.4,,986.9,,
2020-03-05,21,7.9,6.0,88,,,290,24.1,,989.0,,
2020-03-05,22,7.2,5.2,87,0.2,,300,29.5,,991.4,,
2020-03-05,23,6.4,4.6,88,,,290,24.1,,993.4,,
2020-03-06,0,6.1,3.8,85,,,300,24.1,,994.9,,
2020-03-06,1,6.1,3.9,86,0.2,,290,16.6,,996.1,,
2020-03-06,2,6.1,3.4,83,0.2,,300,18.4,,996.8,,
2020-03-06,3,6.4,3.9,84,,,300,20.5,,997.3,,
2020-03-06,4,6.6,3.9,83,0.0,,300,13.0,,997.9,,
2020-03-06,5,6.7,3.8,82,0.0,,300,14.8,,998.9,,
2020-03-06,6,6.6,3.9,83,,,300,14.8,,999.6,,
2020-03-06,7,6.6,3.9,83,0.0,,300,13.0,,1000.6,,
2020-03-06,8,6.7,3.7,81,0.0,,300,13.0,,1001.7,,
2020-03-06,9,7.0,3.8,80,,,300,7.6,,1002.9,,
2020-03-06,10,7.7,3.2,73,0.0,,310,13.0,,1003.8,,
2020-03-06,11,7.7,3.0,72,0.0,,310,14.8,,1004.6,,
2020-03-06,12,9.4,3.4,66,,,320,14.8,,1005.0,,
2020-03-06,13,8.7,1.4,60,0.0,,330,18.4,,1005.5,,
2020-03-06,14,9.4,0.6,54,0.0,,320,14.8,,1006.4,,
2020-03-06,15,9.8,0.4,52,,,310,18.4,,1007.0,,
2020-03-06,16,9.5,-0.1,51,0.0,,330,14.8,,1007.8,,
2020-03-06,17,9.1,0.3,54,0.0,,330,13.0,,1009.1,,
2020-03-06,18,8.7,0.2,55,,,330,13.0,,1010.7,,
2020-03-06,19,8.1,0.6,59,0.0,,340,16.6,,1011.8,,
2020-03-06,20,7.4,0.6,62,0.0,,340,9.4,,1012.8,,
2020-03-06,21,7.1,0.1,61,,,340,11.2,,1013.8,,
2020-03-06,22,6.8,0.0,62,0.0,,310,9.4,,1014.6,,
2020-03-06,23,6.8,0.0,62,0.0,,310,7.6,,1015.3,,
2020-03-07,0,6.4,0.3,65,,,300,7.6,,1016.0,,
2020-03-07,1,6.3,0.8,68,0.0,,290,5.4,,1016.9,,
2020-03-07,2,5.5,1.8,77,0.0,,280,7.6,,1017.0,,
2020-03-07,3,5.1,2.3,82,,,290,5.4,,1017.5,,
2020-03-07,4,4.8,2.8,87,0.0,,290,5.4,,1018.0,,
2020-03-07,5,4.3,2.6,89,0.0,,280,7.6,,1018.8,,
2020-03-07,6,3.8,2.3,90,,,270,5.4,,1019.4,,
2020-03-07,7,3.8,2.8,93,0.0,,270,3.6,,1020.3,,
2020-03-07,8,5.3,3.6,89,0.0,,290,9.4,,1021.2,,
2020-03-07,9,7.3,4.1,80,,,280,9.4,,1021.4,,
2020-03-07,10,8.4,3.2,70,0.0,,280,9.4,,1021.9,,
2020-03-07,11,9.2,3.0,65,0.0,,280,11.2,,1022.2,,
2020-03-07,12,10.0,2.4,59,,,290,7.6,,1021.9,,
2020-03-07,13,11.0,1.8,53,0.0,,280,9.4,,1021.5,,
2020-03-07,14,11.7,2.7,54,0.0,,220,11.2,,1021.3,,
2020-03-07,15,11.4,2.2,53,,,240,7.6,,1021.4,,
2020-03-07,16,11.0,2.8,57,0.0,,250,9.4,,1021.3,,
2020-03-07,17,10.7,3.9,63,0.0,,260,13.0,,1021.7,,
2020-03-07,18,10.1,4.2,67,,,230,9.4,,1022.0,,
2020-03-07,19,10.0,4.2,67,0.0,,210,9.4,,1022.0,,
2020-03-07,20,10.0,4.4,68,0.0,,220,13.0,,1021.8,,
2020-03-07,21,9.7,4.7,71,,,210,9.4,,1021.7,,
2020-03-07,22,9.6,5.8,77,0.0,,210,14.8,,1021.3,,
2020-03-07,23,9.4,6.1,80,0.0,,210,14.8,,1020.7,,
2020-03-08,0,9.0,6.3,83,,,210,14.8,,1020.2,,
2020-03-08,1,8.8,6.4,85,0.0,,220,18.4,,1020.1,,
2020-03-08,2,8.5,6.3,86,0.0,,220,14.8,,1019.2,,
2020-03-08,3,8.1,6.1,87,,,200,13.0,,1018.4,,
2020-03-08,4,7.7,5.7,87,0.0,,210,13.0,,1017.7,,
2020-03-08,5,7.7,5.5,86,0.0,,210,11.2,,1017.1,,
2020-03-08,6,7.7,5.3,85,,,210,14.8,,1017.1,,
2020-03-08,7,8.0,5.6,85,0.0,,210,14.8,,1016.9,,
2020-03-08,8,8.9,6.0,82,0.0,,220,18.4,,1016.4,,
2020-03-08,9,9.8,6.0,77,,,230,20.5,,1016.0,,
2020-03-08,10,10.0,6.5,79,0.0,,210,25.9,,1015.3,,
2020-03-08,11,10.9,7.4,79,0.0,,220,24.1,,1014.6,,
2020-03-08,12,10.5,8.3,86,,,220,18.4,,1014.3,,
2020-03-08,13,10.6,8.4,86,,,220,22.3,,1013.3,,
2020-03-08,14,10.6,8.5,87,0.0,,220,20.5,,1012.4,,
2020-03-08,15,10.9,9.5,91,,,210,18.4,,1011.8,,
2020-03-08,16,9.8,6.5,80,0.8,,280,18.4,,1012.0,,
2020-03-08,17,8.8,7.1,89,2.0,,240,7.6,,1012.2,,
2020-03-08,18,8.7,7.3,91,,,220,13.0,,1012.8,,
2020-03-08,19,8.3,6.8,90,0.0,,250,7.6,,1012.7,,
2020-03-08,20,8.4,7.0,91,0.0,,220,9.4,,1012.7,,
2020-03-08,21,8.2,6.0,86,,,260,14.8,,1013.0,,
2020-03-08,22,7.7,5.2,84,0.0,,260,14.8,,1013.5,,
2020-03-08,23,7.3,4.1,80,0.0,,250,13.0,,1013.6,,
2020-03-09,0,6.7,4.0,83,,,250,11.2,,1014.0,,
2020-03-09,1,6.1,3.9,86,0.0,,250,13.0,,1014.0,,
2020-03-09,2,6.0,3.8,86,0.0,,250,14.8,,1014.0,,
2020-03-09,3,5.9,3.6,85,,,260,18.4,,1014.5,,
2020-03-09,4,5.7,3.4,85,0.0,,260,11.2,,1014.9,,
2020-03-09,5,5.8,3.5,85,,,260,14.8,,1015.4,,
2020-03-09,6,5.6,3.3,85,,,270,11.2,,1016.0,,
2020-03-09,7,5.8,3.5,85,0.0,,260,13.0,,1016.5,,
2020-03-09,8,7.1,3.9,80,0.0,,270,11.2,,1017.5,,
2020-03-09,9,7.7,4.1,78,,,280,11.2,,1018.3,,
2020-03-09,10,8.7,3.9,72,0.0,,300,16.6,,1018.5,,
2020-03-09,11,9.8,4.0,67,0.0,,300,18.4,,1018.8,,
2020-03-09,12,9.2,4.4,72,,,330,9.4,,1018.9,,
2020-03-09,13,10.3,3.8,64,,,310,18.4,,1018.8,,
2020-03-09,14,11.5,4.0,60,,,280,13.0,,1018.6,,
2020-03-09,15,12.3,2.7,52,,,290,18.4,,1018.7,,
2020-03-09,16,11.6,2.6,54,0.0,,290,14.8,,1018.6,,
2020-03-09,17,11.2,2.2,54,0.0,,270,13.0,,1019.2,,
2020-03-09,18,10.7,2.3,56,,,260,14.8,,1019.7,,
2020-03-09,19,10.2,3.9,65,0.0,,230,9.4,,1019.5,,
2020-03-09,20,9.9,3.4,64,0.0,,260,14.8,,1019.2,,
2020-03-09,21,9.4,4.2,70,,,250,18.4,,1019.3,,
2020-03-09,22,8.3,5.2,81,,,240,14.8,,1018.8,,
2020-03-09,23,7.8,5.9,88,0.4,,220,18.4,,1018.1,,
2020-03-10,0,7.4,6.2,92,,,220,20.5,,1016.8,,
2020-03-10,1,7.4,6.3,93,0.6,,210,25.9,,1015.1,,
2020-03-10,2,7.6,6.9,95,0.6,,220,24.1,,1014.5,,
2020-03-10,3,8.0,7.4,96,,,220,22.3,,1013.1,,
2020-03-10,4,8.8,8.2,96,,,220,14.8,,1013.2,,
2020-03-10,5,9.6,9.0,96,,,240,11.2,,1012.7,,
2020-03-10,6,10.2,9.3,94,,,240,13.0,,1012.8,,
2020-03-10,7,10.5,9.4,93,0.0,,250,14.8,,1012.9,,
2020-03-10,8,11.1,9.7,91,0.0,,250,14.8,,1013.4,,
2020-03-10,9,11.9,9.8,87,,,250,14.8,,1013.6,,
2020-03-10,10,12.5,10.6,88,0.0,,250,14.8,,1014.0,,
2020-03-10,11,13.5,10.8,84,0.0,,250,20.5,,1014.0,,
2020-03-10,12,14.0,11.2,83,,,250,14.8,,1014.0,,
2020-03-10,13,14.3,11.1,81,0.0,,260,22.3,,1013.9,,
2020-03-10,14,14.9,11.7,81,0.0,,260,20.5,,1013.5,,
2020-03-10,15,15.1,11.5,79,,,260,18.4,,1014.0,,
2020-03-10,16,15.1,11.5,79,0.0,,250,16.6,,1014.2,,
2020-03-10,17,15.1,11.5,79,0.0,,250,14.8,,1014.6,,
2020-03-10,18,14.8,11.4,80,,,250,14.8,,1015.1,,
2020-03-10,19,14.3,11.3,82,0.0,,250,16.6,,1015.7,,
2020-03-10,20,14.0,11.3,84,0.0,,230,16.6,,1015.8,,
2020-03-10,21,13.7,11.2,85,,,230,16.6,,1016.3,,
2020-03-10,22,13.6,11.3,86,0.0,,230,18.4,,1016.6,,
2020-03-10,23,13.4,11.3,87,0.0,,230,16.6,,1017.2,,
2020-03-11,0,13.3,11.0,86,,,230,14.8,,1017.1,,
2020-03-11,1,13.4,10.9,85,0.0,,240,13.0,,1017.4,,
2020-03-11,2,13.4,10.9,85,0.0,,240,14.8,,1017.3,,
2020-03-11,3,13.2,11.1,87,,,230,16.6,,1017.1,,
2020-03-11,4,13.2,11.1,87,0.0,,240,14.8,,1017.5,,
2020-03-11,5,13.0,11.1,88,0.0,,220,16.6,,1017.7,,
2020-03-11,6,12.7,10.6,87,,,230,14.8,,1017.8,,
2020-03-11,7,13.0,10.5,85,0.0,,230,16.6,,1018.0,,
2020-03-11,8,13.6,10.2,80,0.0,,230,20.5,,1018.1,,
2020-03-11,9,14.8,10.0,73,,,240,16.6,,1018.3,,
2020-03-11,11,15.9,9.8,67,0.0,,230,22.3,,1018.3,,
2020-03-11,12,17.1,10.2,64,,,230,24.1,,1017.9,,
2020-03-11,13,16.7,10.1,65,0.0,,250,18.4,,1017.7,,
2020-03-11,14,16.6,9.8,64,0.0,,230,20.5,,1017.3,,
2020-03-11,15,16.6,9.5,63,,,240,16.6,,1017.0,,
2020-03-11,16,16.3,9.5,64,0.0,,230,22.3,,1016.6,,
2020-03-11,17,15.9,9.6,66,0.0,,230,16.6,,1016.6,,
2020-03-11,18,15.4,9.3,67,,,220,13.0,,1016.3,,
2020-03-11,19,15.0,10.4,74,0.0,,220,16.6,,1016.0,,
2020-03-11,20,13.9,9.1,73,0.0,,230,18.4,,1015.6,,
2020-03-11,21,13.3,7.7,69,,,220,22.3,,1015.8,,
2020-03-11,22,12.5,7.6,72,0.0,,230,14.8,,1015.7,,
2020-03-11,23,12.1,7.8,75,0.0,,240,13.0,,1015.4,,
2020-03-12,0,12.4,8.7,78,,,230,18.4,,1015.2,,
2020-03-12,1,12.5,9.0,79,0.0,,220,18.4,,1014.5,,
2020-03-12,2,12.2,9.2,82,0.0,,220,20.5,,1014.1,,
2020-03-12,3,12.6,9.2,80,,,230,18.4,,1013.6,,
2020-03-12,4,10.6,9.2,91,1.0,,300,20.5,,1014.5,,
2020-03-12,5,10.7,6.6,76,0.2,,280,16.6,,1014.6,,
2020-03-12,6,11.1,7.4,78,,,270,11.2,,1015.3,,
2020-03-12,7,10.0,7.9,87,,,280,13.0,,1016.5,,
2020-03-12,8,9.1,7.2,88,0.6,,280,9.4,,1017.3,,
2020-03-12,9,10.1,5.7,74,,,300,9.4,,1017.6,,
2020-03-12,10,10.6,6.2,74,0.0,,280,9.4,,1017.8,,
2020-03-12,11,11.3,4.3,62,0.0,,280,16.6,,1017.7,,
2020-03-12,12,11.4,3.7,59,,,270,18.4,,1017.8,,
2020-03-12,13,12.1,2.8,53,0.0,,280,18.4,,1017.4,,
2020-03-12,14,13.5,1.2,43,0.0,,280,18.4,,1016.8,,
2020-03-12,15,13.6,1.9,45,,,270,24.1,,1016.7,,
2020-03-12,16,13.0,0.4,42,0.0,,280,22.3,,1016.7,,
2020-03-12,17,12.2,0.0,43,0.0,,280,20.5,,1016.9,,
2020-03-12,18,11.5,0.0,45,,,280,13.0,,1017.5,,
2020-03-12,19,10.4,1.5,54,0.0,,300,20.5,,1018.5,,
2020-03-12,20,9.2,1.4,58,,,280,14.8,,1018.7,,
2020-03-12,21,8.5,0.5,57,,,280,20.5,,1019.5,,
2020-03-12,22,7.6,0.3,60,0.0,,270,16.6,,1020.0,,
2020-03-12,23,7.2,0.4,62,0.0,,270,13.0,,1020.4,,
2020-03-13,0,6.9,0.6,64,,,270,16.6,,1020.4,,
2020-03-13,1,6.7,0.8,66,0.0,,280,16.6,,1020.8,,
2020-03-13,2,6.3,1.0,69,0.0,,260,18.4,,1020.8,,
2020-03-13,3,5.9,1.0,71,,,270,16.6,,1021.3,,
2020-03-13,4,5.6,1.1,73,0.0,,260,14.8,,1021.7,,
2020-03-13,7,5.1,1.4,77,0.0,,260,14.8,,1022.7,,
2020-03-13,8,6.0,2.1,76,0.0,,260,13.0,,1023.3,,
2020-03-13,9,8.4,2.8,68,,,270,13.0,,1023.9,,
2020-03-13,11,10.0,2.6,60,0.0,,270,16.6,,1024.1,,
2020-03-13,14,11.6,0.4,46,0.0,,270,9.4,,1022.9,,
2020-03-13,15,11.6,0.1,45,,,320,13.0,,1022.4,,
2020-03-13,16,11.8,-0.1,44,0.0,,310,3.6,,1022.1,,
2020-03-13,17,11.3,0.4,47,0.0,,280,7.6,,1021.7,,
2020-03-13,18,10.7,0.7,50,,,230,11.2,,1021.7,,
2020-03-13,19,9.4,0.8,55,0.0,,240,5.4,,1022.1,,
2020-03-13,20,8.6,1.0,59,0.0,,200,7.6,,1022.1,,
2020-03-13,21,8.5,1.4,61,,,220,9.4,,1022.1,,
2020-03-13,22,8.6,1.5,61,0.0,,210,7.6,,1021.9,,
2020-03-13,23,8.5,1.4,61,0.0,,220,7.6,,1021.7,,
2020-03-14,0,8.7,1.6,61,,,270,5.4,,1021.7,,
2020-03-14,1,8.2,1.8,64,0.0,,220,1.8,,1021.4,,
2020-03-14,2,8.0,2.0,66,0.0,,200,5.4,,1021.1,,
