date,hour,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,Coco
2021-03-12,20,7.5,4.6,82,0.0,,240,13.0,,1009.8,,
2021-03-12,21,7.3,3.7,78,0.0,,240,11.2,,1009.7,,
2021-03-12,22,7.8,4.6,80,0.0,,230,18.4,,1009.4,,
2021-03-12,23,8.0,4.9,81,0.2,,220,18.4,,1008.6,,
2021-03-13,0,8.8,4.8,76,0.0,,230,22.3,,1007.6,,
2021-03-13,1,8.8,5.0,77,0.0,,220,22.3,,1006.3,,
2021-03-13,2,8.7,4.9,77,0.0,,220,24.1,,1005.1,,
2021-03-13,3,9.0,4.8,75,0.1,,220,25.9,,1003.7,,
2021-03-13,4,9.1,4.7,74,0.0,,220,33.5,,1002.4,,
2021-03-13,5,9.1,5.3,77,0.1,,230,29.5,,1001.7,,
2021-03-13,6,8.8,6.2,84,0.9,,240,22.3,,1002.2,,
2021-03-13,7,7.6,3.3,74,2.0,,260,27.7,,1002.7,,
2021-03-13,8,7.8,3.3,73,0.3,,250,20.5,,1002.9,,
2021-03-13,9,8.7,3.7,71,0.1,,240,20.5,,1003.3,,
2021-03-13,10,9.6,3.6,66,0.2,,280,20.5,,1003.9,,
2021-03-13,11,10.3,1.6,55,0.0,,270,29.5,,1004.6,,
2021-03-13,12,9.1,2.6,64,0.0,,260,20.5,,1005.0,,
2021-03-13,13,11.6,-0.2,44,0.0,,270,35.3,,1004.5,,
2021-03-13,14,10.1,2.0,57,0.0,,290,9.4,,1004.4,,
2021-03-13,15,8.0,3.8,75,0.1,,280,13.0,,1004.9,,
2021-03-13,16,8.4,4.0,74,0.0,,230,9.4,,1004.7,,
2021-03-13,17,8.9,1.6,60,0.0,,270,16.6,,1004.9,,
2021-03-13,18,6.5,2.9,78,0.0,,260,16.6,,1005.4,,
2021-03-13,19,6.2,2.8,79,0.1,,270,16.6,,1006.7,,
2021-03-13,20,5.9,1.8,75,0.0,,270,16.6,,1007.4,,
2021-03-13,21,5.8,1.3,73,0.1,,270,18.4,,1008.2,,
2021-03-13,22,4.9,1.7,80,0.4,,280,11.2,,1009.3,,
2021-03-13,23,2.5,0.7,88,2.0,,320,14.8,,1011.0,,
2021-03-14,0,3.0,0.9,86,0.1,,260,14.8,,1010.7,,
2021-03-14,1,3.7,1.4,85,0.0,,250,13.0,,1011.3,,
2021-03-14,2,4.2,1.2,81,0.0,,260,13.0,,1012.0,,
2021-03-14,3,4.1,1.0,80,0.0,,250,11.2,,1012.4,,
2021-03-14,4,4.6,1.6,81,0.0,,260,14.8,,1012.7,,
2021-03-14,5,4.9,1.9,81,0.0,,260,13.0,,1013.2,,
2021-03-14,6,5.2,2.0,80,0.0,,270,13.0,,1013.6,,
2021-03-14,7,5.7,2.2,78,0.0,,280,11.2,,1014.6,,
2021-03-14,8,6.5,2.6,76,0.0,,290,14.8,,1015.8,,
2021-03-14,9,8.0,3.3,72,0.0,,300,20.5,,1016.6,,
2021-03-14,10,8.8,2.8,66,0.0,,330,18.4,,1017.2,,
2021-03-14,11,9.7,2.5,61,0.0,,310,20.5,,1018.0,,
2021-03-14,12,11.2,1.2,50,0.1,,310,16.6,,1018.2,,
2021-03-14,13,11.6,1.5,50,0.0,,300,18.4,,1018.2,,
2021-03-14,14,11.2,0.6,48,0.0,,300,20.5,,1018.7,,
2021-03-14,15,10.8,2.4,56,0.0,,290,13.0,,1019.0,,
2021-03-14,16,10.4,1.7,55,0.0,,300,22.3,,1019.2,,
2021-03-14,17,10.2,0.8,52,0.0,,300,22.3,,1019.2,,
2021-03-14,18,9.3,1.2,57,0.0,,300,18.4,,1019.8,,
2021-03-14,19,8.6,1.5,61,0.0,,300,13.0,,1020.3,,
2021-03-14,20,8.2,1.8,64,0.0,,280,9.4,,1020.3,,
2021-03-14,21,8.0,2.5,68,0.0,,270,14.8,,1019.9,,
2021-03-14,22,7.9,2.1,67,0.0,,280,16.6,,1019.7,,
2021-03-14,23,7.3,2.8,73,0.0,,290,14.8,,1019.3,,
2021-03-15,0,7.1,3.5,78,0.5,,280,18.4,,1018.6,,
2021-03-15,1,7.4,4.4,81,0.5,,280,16.6,,1018.1,,
2021-03-15,2,7.8,5.1,83,0.2,,270,20.5,,1017.3,,
2021-03-15,3,8.1,5.7,85,0.2,,280,16.6,,1016.4,,
2021-03-15,4,8.2,6.5,89,0.6,,280,11.2,,1016.1,,
2021-03-15,5,8.8,6.9,88,0.8,,300,16.6,,1016.4,,
2021-03-15,6,8.7,6.5,86,0.3,,310,16.6,,1016.7,,
2021-03-15,7,8.5,6.6,88,1.0,,310,14.8,,1017.3,,
2021-03-15,8,8.6,5.2,79,1.0,,330,16.6,,1018.2,,
2021-03-15,9,9.4,5.6,77,0.2,,330,20.5,,1018.7,,
2021-03-15,10,10.9,5.2,68,0.0,,330,22.3,,1019.0,,
2021-03-15,11,10.6,4.5,66,0.1,,330,22.3,,1019.5,,
2021-03-15,12,9.9,5.1,72,0.9,,30,22.3,,1020.1,,
2021-03-15,13,9.4,3.8,68,0.2,,360,22.3,,1020.4,,
2021-03-15,14,10.3,2.6,59,0.0,,350,25.9,,1020.7,,
2021-03-15,15,10.5,3.3,61,0.0,,330,24.1,,1021.3,,
2021-03-15,16,9.4,2.9,64,0.0,,330,24.1,,1021.8,,
2021-03-15,17,9.4,3.1,65,0.0,,340,22.3,,1022.4,,
2021-03-15,18,9.4,3.4,66,0.0,,340,18.4,,1023.3,,
2021-03-15,19,8.8,3.0,67,0.0,,340,18.4,,1024.1,,
2021-03-15,20,8.4,3.4,71,0.0,,350,16.6,,1024.8,,
2021-03-15,21,8.0,3.6,74,0.0,,360,16.6,,1025.3,,
2021-03-15,22,7.5,3.7,77,0.0,,360,11.2,,1026.0,,
2021-03-15,23,7.6,3.6,76,0.0,,320,7.6,,1026.4,,
2021-03-16,0,6.7,3.7,81,0.0,,300,9.4,,1027.0,,
2021-03-16,1,6.2,3.2,81,0.0,,290,5.4,,1027.2,,
2021-03-16,2,5.8,3.0,82,0.0,,270,5.4,,1027.3,,
2021-03-16,3,5.6,2.9,83,0.0,,290,7.6,,1027.4,,
2021-03-16,4,5.5,3.3,86,0.0,,290,5.4,,1027.6,,
2021-03-16,5,5.5,3.5,87,0.0,,280,5.4,,1027.7,,
2021-03-16,6,5.5,3.3,86,0.0,,280,7.6,,1027.7,,
2021-03-16,7,5.8,3.6,86,0.0,,270,7.6,,1028.0,,
2021-03-16,8,6.4,3.6,82,0.0,,290,5.4,,1028.5,,
2021-03-16,9,6.9,4.0,82,0.0,,280,5.4,,1028.6,,
2021-03-16,10,7.5,4.4,81,0.1,,280,7.6,,1029.0,,
2021-03-16,11,8.1,5.6,84,0.4,,260,9.4,,1028.5,,
2021-03-16,12,8.7,6.3,85,0.2,,270,5.4,,1027.7,,
2021-03-16,13,8.5,6.1,85,1.0,,280,9.4,,1026.9,,
2021-03-16,14,9.0,7.0,87,0.2,,260,14.8,,1026.0,,
2021-03-16,15,9.3,7.2,87,0.8,,280,13.0,,1025.5,,
2021-03-16,16,9.9,8.2,89,0.2,,320,7.6,,1025.2,,
2021-03-16,17,10.1,7.9,86,0.1,,340,14.8,,1025.3,,
2021-03-16,18,10.4,7.6,83,0.1,,340,16.6,,1025.7,,
2021-03-16,19,10.3,8.2,87,0.2,,330,16.6,,1025.9,,
2021-03-16,20,10.4,8.5,88,0.0,,330,14.8,,1026.0,,
2021-03-16,21,10.3,8.1,86,0.0,,340,16.6,,1026.6,,
2021-03-16,22,10.3,5.9,74,0.0,,340,24.1,,1026.8,,
2021-03-16,23,8.6,3.0,68,0.0,,360,25.9,,1027.6,,
2021-03-17,0,8.0,2.5,68,0.0,,350,22.3,,1027.8,,
2021-03-17,1,7.8,2.5,69,0.0,,360,20.5,,1027.9,,
2021-03-17,2,7.5,2.4,70,0.0,,340,24.1,,1027.6,,
2021-03-17,3,7.7,2.4,69,0.0,,350,24.1,,1027.7,,
2021-03-17,4,7.6,2.9,72,0.0,,360,25.9,,1027.8,,
2021-03-17,5,7.1,3.5,78,0.0,,10,24.1,,1028.2,,
2021-03-17,6,6.3,4.3,87,0.1,,10,20.5,,1029.1,,
2021-03-17,7,6.5,3.6,82,0.2,,20,22.3,,1029.6,,
2021-03-17,8,6.8,3.9,82,0.1,,360,22.3,,1030.0,,
2021-03-17,9,8.0,3.1,71,0.0,,10,24.1,,1029.8,,
2021-03-17,10,8.4,2.4,66,0.0,,10,20.5,,1030.1,,
2021-03-17,11,9.2,2.3,62,0.0,,10,24.1,,1029.6,,
2021-03-17,12,10.4,2.2,57,0.0,,10,27.7,,1029.3,,
2021-03-17,13,9.5,1.9,59,0.0,,350,27.7,,1029.4,,
2021-03-17,14,9.5,2.1,60,0.0,,350,18.4,,1028.5,,
2021-03-17,15,8.1,3.7,74,0.0,,10,24.1,,1028.6,,
2021-03-17,16,6.8,4.3,84,2.0,,10,25.9,,1028.9,,
2021-03-17,17,6.4,4.1,85,0.6,,10,25.9,,1029.4,,
2021-03-17,18,6.2,3.5,83,0.0,,10,18.4,,1029.4,,
2021-03-17,19,6.4,3.6,82,0.0,,360,16.6,,1029.7,,
2021-03-17,20,6.6,3.6,81,0.0,,350,13.0,,1029.5,,
2021-03-17,21,6.4,3.2,80,0.0,,350,14.8,,1029.1,,
2021-03-17,22,6.4,3.4,81,0.0,,360,18.4,,1029.8,,
2021-03-17,23,6.3,3.3,81,0.0,,10,16.6,,1029.7,,
2021-03-18,0,6.3,2.4,76,0.0,,20,14.8,,1029.6,,
2021-03-18,1,6.1,2.2,76,0.0,,20,13.0,,1029.4,,
2021-03-18,2,5.7,1.8,76,0.0,,10,14.8,,1029.0,,
2021-03-18,3,5.1,1.4,77,0.0,,360,14.8,,1028.8,,
2021-03-18,4,5.3,1.8,78,0.0,,20,18.4,,1028.9,,
2021-03-18,5,5.4,1.5,76,0.0,,10,16.6,,1028.4,,
2021-03-18,6,5.3,1.8,78,0.0,,360,14.8,,1028.6,,
2021-03-18,7,5.6,1.7,76,0.0,,360,11.2,,1028.4,,
2021-03-18,8,6.4,1.9,73,0.0,,360,13.0,,1027.7,,
2021-03-18,9,6.5,2.0,73,0.0,,340,16.6,,1027.7,,
2021-03-18,10,6.8,1.7,70,0.0,,360,14.8,,1027.3,,
2021-03-18,11,7.1,1.6,68,0.0,,330,13.0,,1026.7,,
2021-03-18,12,6.3,2.4,76,0.2,,332,14.0,,1026.3,,
2021-03-18,13,7.2,3.3,76,0.2,,360,13.0,,1025.7,,
2021-03-18,14,6.5,3.1,79,0.2,,344,18.0,,1024.7,,
2021-03-18,15,8.0,3.1,71,0.2,,350,11.2,,1024.1,,
2021-03-18,16,8.2,3.1,70,0.0,,360,13.0,,1023.4,,
2021-03-18,17,6.9,4.0,82,1.0,,360,11.2,,1023.1,,
2021-03-18,18,7.1,4.1,81,0.1,,360,11.2,,1023.0,,
2021-03-18,19,7.1,3.5,78,0.0,,360,14.8,,1022.6,,
2021-03-18,20,6.7,4.0,83,0.1,,360,11.2,,1022.3,,
2021-03-18,21,6.4,3.9,84,0.1,,10,16.6,,1022.0,,
2021-03-18,22,6.4,3.9,84,0.2,,360,14.8,,1021.5,,
2021-03-18,23,6.0,3.8,86,0.2,,360,16.6,,1021.0,,
2021-03-19,0,5.6,3.8,88,0.5,,10,13.0,,1020.3,,
2021-03-19,1,5.3,3.1,86,0.4,,350,16.6,,1019.8,,
2021-03-19,2,5.4,3.1,85,0.0,,20,16.6,,1019.9,,
2021-03-19,3,5.4,2.9,84,0.0,,10,18.4,,1019.2,,
2021-03-19,4,5.3,2.3,81,0.0,,30,18.4,,1019.7,,
2021-03-19,5,4.9,1.7,80,0.0,,30,22.3,,1020.0,,
2021-03-19,6,4.5,1.2,79,0.0,,30,22.3,,1020.3,,
2021-03-19,7,4.1,0.2,76,0.0,,20,20.5,,1021.1,,
2021-03-19,8,4.5,0.6,76,0.0,,30,16.6,,1022.0,,
2021-03-19,9,5.7,1.2,73,0.0,,40,18.4,,1022.3,,
2021-03-19,10,7.1,-0.1,60,0.0,,40,22.3,,1022.7,,
2021-03-19,11,7.3,-0.4,58,0.0,,30,20.5,,1023.1,,
2021-03-19,12,7.9,-1.1,53,0.0,,30,20.5,,1023.6,,
2021-03-19,13,8.5,-1.1,51,0.0,,40,25.9,,1023.5,,
2021-03-19,14,9.0,-2.9,43,0.0,,70,27.7,,1023.6,,
2021-03-19,15,8.2,-3.3,44,0.0,,70,27.7,,1023.9,,
2021-03-19,16,8.2,-4.3,41,0.0,,60,29.5,,1024.3,,
2021-03-19,17,7.8,-4.0,43,0.0,,50,24.1,,1024.9,,
2021-03-19,18,7.3,-4.2,44,0.0,,50,20.5,,1025.8,,
2021-03-19,19,6.7,-4.1,46,0.0,,50,16.6,,1026.4,,
2021-03-19,20,6.2,-3.7,49,0.0,,30,16.6,,1027.1,,
2021-03-19,21,5.5,-3.6,52,0.0,,40,13.0,,1027.9,,
2021-03-19,22,4.9,-3.4,55,0.0,,40,13.0,,1028.5,,
2021-03-19,23,4.7,-2.2,61,0.0,,20,14.8,,1028.8,,
2021-03-20,0,4.3,-0.3,72,0.0,,30,14.8,,1029.1,,
2021-03-20,1,3.9,0.2,77,0.0,,50,11.2,,1029.1,,
2021-03-20,2,3.6,0.1,78,0.0,,30,13.0,,1029.2,,
2021-03-20,3,3.4,0.1,79,0.0,,20,13.0,,1029.0,,
2021-03-20,4,3.2,0.3,81,0.0,,20,14.8,,1029.0,,
2021-03-20,5,2.8,-0.1,81,0.0,,20,16.6,,1029.6,,
2021-03-20,6,2.6,0.2,84,0.0,,20,9.4,,1029.9,,
2021-03-20,7,3.2,0.3,81,0.0,,20,14.8,,1030.0,,
2021-03-20,8,4.7,0.3,73,0.0,,30,16.6,,1030.5,,
2021-03-20,9,5.4,0.8,72,0.0,,30,16.6,,1030.8,,
2021-03-20,10,5.8,-0.3,65,0.0,,50,13.0,,1030.8,,
2021-03-20,11,6.6,0.3,64,0.0,,10,14.8,,1030.6,,
2021-03-20,12,7.5,-0.7,56,0.0,,30,16.6,,1030.4,,
2021-03-20,13,9.1,-0.5,51,0.0,,50,16.6,,1029.6,,
2021-03-20,14,9.1,-0.5,51,0.0,,20,16.6,,1029.0,,
2021-03-20,15,9.6,-1.2,47,0.0,,40,14.8,,1028.8,,
2021-03-20,16,9.6,-1.2,47,0.0,,10,16.6,,1028.4,,
2021-03-20,17,8.7,-0.9,51,0.0,,10,14.8,,1028.3,,
2021-03-20,18,8.2,-0.6,54,0.0,,30,14.8,,1028.4,,
2021-03-20,19,7.5,-0.7,56,0.0,,20,9.4,,1028.5,,
2021-03-20,20,6.8,-0.7,59,0.0,,20,7.6,,1028.5,,
2021-03-20,21,6.9,-0.1,61,0.0,,10,11.2,,1028.6,,
2021-03-20,22,6.4,1.3,70,0.0,,20,13.0,,1028.6,,
2021-03-20,23,6.0,1.9,75,0.0,,360,11.2,,1028.5,,
2021-03-21,0,5.5,1.8,77,0.0,,340,9.4,,1028.3,,
2021-03-21,1,5.3,2.0,79,0.0,,300,7.6,,1028.3,,
2021-03-21,2,4.6,1.6,81,0.0,,310,7.6,,1027.7,,
2021-03-21,3,5.0,1.8,80,0.0,,330,5.4,,1027.3,,
2021-03-21,4,5.6,2.2,79,0.0,,330,7.6,,1026.8,,
2021-03-21,5,5.6,2.2,79,0.0,,290,5.4,,1026.6,,
2021-03-21,6,5.8,3.0,82,0.0,,320,11.2,,1026.5,,
2021-03-21,7,6.0,3.3,83,0.0,,310,9.4,,1026.7,,
2021-03-21,8,6.6,3.7,82,0.0,,300,7.6,,1026.6,,
2021-03-21,9,7.0,4.5,84,0.0,,330,11.2,,1026.4,,
2021-03-21,10,7.8,5.1,83,0.0,,340,9.4,,1026.5,,
2021-03-21,11,8.9,5.3,78,0.0,,350,11.2,,1026.3,,
2021-03-21,12,9.5,5.1,74,0.1,,20,20.5,,1026.3,,
2021-03-21,13,11.2,4.9,65,0.0,,20,11.2,,1025.5,,
2021-03-21,14,12.2,3.2,54,0.0,,30,22.3,,1025.0,,
2021-03-21,15,11.6,2.6,54,0.0,,20,20.5,,1024.8,,
2021-03-21,16,10.6,2.2,56,0.0,,10,16.6,,1024.4,,
2021-03-21,17,10.2,1.6,55,0.0,,10,18.4,,1025.0,,
2021-03-21,18,9.4,1.1,56,0.0,,20,22.3,,1025.5,,
2021-03-21,19,8.6,0.8,58,0.0,,20,24.1,,1025.9,,
2021-03-21,20,7.3,0.0,60,0.0,,20,27.7,,1026.5,,
2021-03-21,21,7.1,0.5,63,0.0,,20,24.1,,1026.6,,
2021-03-21,22,6.7,0.4,64,0.0,,20,22.3,,1026.8,,
2021-03-21,23,6.1,-0.2,64,0.0,,30,18.4,,1026.9,,
2021-03-22,0,5.9,-0.4,64,0.0,,30,18.4,,1026.6,,
2021-03-22,1,5.7,-0.6,64,0.0,,20,18.4,,1026.7,,
2021-03-22,2,5.5,-1.0,63,0.0,,30,18.4,,1026.3,,
2021-03-22,3,5.1,-0.9,65,0.0,,30,16.6,,1026.2,,
2021-03-22,4,4.6,-0.8,68,0.0,,20,13.0,,1026.5,,
2021-03-22,5,4.3,-0.5,71,0.0,,20,11.2,,1026.5,,
2021-03-22,6,4.3,-0.3,72,0.0,,30,13.0,,1026.8,,
2021-03-22,7,5.2,0.2,70,0.0,,30,13.0,,1027.1,,
2021-03-22,8,5.7,0.3,68,0.0,,40,11.2,,1027.4,,
2021-03-22,9,6.7,1.2,68,0.0,,40,14.8,,1027.7,,
2021-03-22,10,6.9,0.3,63,0.0,,50,14.8,,1027.8,,
2021-03-22,11,7.0,0.0,61,0.0,,40,11.2,,1027.9,,
2021-03-22,12,7.2,0.2,61,0.0,,30,13.0,,1028.0,,
2021-03-22,13,7.6,-0.1,58,0.0,,30,9.4,,1027.6,,
2021-03-22,14,8.0,-0.3,56,0.0,,10,11.2,,1027.4,,
2021-03-22,15,8.7,-0.4,53,0.0,,20,11.2,,1026.9,,
2021-03-22,16,8.4,-0.1,55,0.0,,50,13.0,,1026.8,,
2021-03-22,17,8.3,0.3,57,0.0,,40,11.2,,1026.9,,
2021-03-22,18,8.0,0.2,58,0.0,,50,13.0,,1027.2,,
2021-03-22,19,7.7,0.2,59,0.0,,60,9.4,,1027.7,,
2021-03-22,20,7.6,0.1,59,0.0,,100,7.6,,1027.8,,
2021-03-22,21,7.5,0.0,59,0.0,,110,11.2,,1027.8,,
2021-03-22,22,6.6,-0.6,60,0.0,,150,7.6,,1027.8,,
2021-03-22,23,5.1,-0.7,66,0.0,,160,7.6,,1027.8,,
2021-03-23,0,4.3,-0.9,69,0.0,,220,5.4,,1027.8,,
2021-03-23,1,4.0,-0.8,71,0.0,,230,3.6,,1027.7,,
2021-03-23,2,3.7,-0.9,72,0.0,,270,3.6,,1027.6,,
2021-03-23,3,4.1,-0.7,71,0.0,,290,5.4,,1027.6,,
2021-03-23,4,4.4,-0.8,69,0.0,,280,3.6,,1027.5,,
2021-03-23,5,3.1,-0.4,78,0.0,,230,5.4,,1027.5,,
2021-03-23,6,2.7,-0.4,80,0.0,,170,5.4,,1027.5,,
2021-03-23,7,3.8,0.0,76,0.0,,170,3.6,,1027.8,,
2021-03-23,8,5.9,0.2,67,0.0,,130,5.4,,1027.8,,
2021-03-23,9,9.0,0.7,56,0.0,,120,5.4,,1027.7,,
2021-03-23,10,9.9,-0.3,49,0.0,,150,7.6,,1027.9,,
2021-03-23,11,10.5,-0.1,48,0.0,,190,5.4,,1027.6,,
2021-03-23,12,11.6,-0.6,43,0.0,,240,7.6,,1027.2,,
2021-03-23,13,13.2,1.2,44,0.0,,180,7.6,,1026.6,,
2021-03-23,14,13.7,0.7,41,0.0,,280,3.6,,1025.8,,
2021-03-23,15,13.8,-0.3,38,0.0,,160,7.6,,1025.1,,
2021-03-23,16,14.2,0.8,40,0.0,,200,5.4,,1024.6,,
2021-03-23,17,13.9,1.5,43,0.0,,190,3.6,,1024.6,,
2021-03-23,18,12.0,1.0,47,0.0,,230,5.4,,1024.9,,
2021-03-23,19,10.5,1.3,53,0.0,,170,5.4,,1025.1,,
2021-03-23,20,10.1,2.2,58,0.0,,180,9.4,,1025.2,,
2021-03-23,21,8.8,1.9,62,0.0,,200,5.4,,1025.2,,
2021-03-23,22,7.5,1.8,67,0.0,,190,5.4,,1025.0,,
2021-03-23,23,7.6,2.1,68,0.0,,200,9.4,,1025.0,,
2021-03-24,0,6.2,1.5,72,0.0,,200,5.4,,1025.0,,
2021-03-24,1,6.0,1.7,74,0.0,,190,5.4,,1025.0,,
2021-03-24,2,5.9,1.8,75,0.0,,190,5.4,,1024.7,,
2021-03-24,3,5.2,1.7,78,0.0,,180,7.6,,1024.3,,
2021-03-24,4,5.4,1.7,77,0.0,,180,9.4,,1024.1,,
2021-03-24,5,5.1,1.6,78,0.0,,170,7.6,,1024.1,,
2021-03-24,6,4.2,1.6,83,0.0,,160,3.6,,1024.3,,
2021-03-24,7,5.1,1.8,79,0.0,,180,7.6,,1024.4,,
2021-03-24,8,7.3,2.6,72,0.0,,180,7.6,,1024.3,,
2021-03-24,9,11.0,3.3,59,0.0,,180,7.6,,1024.3,,
2021-03-24,10,14.4,4.1,50,0.0,,190,5.4,,1024.1,,
2021-03-24,11,15.5,2.3,41,0.0,,230,13.0,,1023.7,,
2021-03-24,12,16.9,3.6,41,0.0,,230,13.0,,1023.0,,
2021-03-24,13,18.0,2.3,35,0.0,,210,13.0,,1022.3,,
2021-03-24,14,18.6,2.8,35,0.0,,220,13.0,,1021.5,,
2021-03-24,15,18.4,2.2,34,0.0,,230,14.8,,1021.1,,
2021-03-24,16,18.1,1.1,32,0.0,,230,13.0,,1021.0,,
2021-03-24,17,16.9,1.3,35,0.0,,230,14.8,,1021.0,,
2021-03-24,18,15.1,2.3,42,0.0,,250,5.4,,1021.2,,
2021-03-24,19,14.4,1.0,40,0.0,,280,7.6,,1021.6,,
2021-03-24,20,12.6,4.0,56,0.0,,350,14.8,,1022.5,,
2021-03-24,21,11.4,3.9,60,0.0,,340,9.4,,1022.8,,
2021-03-24,22,10.7,3.5,61,0.0,,350,7.6,,1022.8,,
2021-03-24,23,10.4,3.4,62,0.0,,360,5.4,,1022.7,,
2021-03-25,0,9.8,3.3,64,0.0,,260,3.6,,1022.7,,
2021-03-25,1,9.5,3.9,68,0.0,,160,5.4,,1022.3,,
2021-03-25,2,9.4,3.8,68,0.0,,200,5.4,,1021.9,,
2021-03-25,3,8.9,3.7,70,0.1,,200,5.4,,1021.9,,
2021-03-25,4,8.8,3.6,70,0.0,,210,7.6,,1022.0,,
2021-03-25,5,9.1,6.0,81,0.2,,220,7.6,,1022.2,,
2021-03-25,6,8.5,6.6,88,0.1,,140,3.6,,1022.4,,
2021-03-25,7,8.6,7.2,91,0.6,,170,5.4,,1022.7,,
2021-03-25,8,9.0,7.1,88,0.1,,210,5.4,,1022.9,,
2021-03-25,9,9.3,6.9,85,0.0,,220,9.4,,1023.3,,
2021-03-25,10,10.2,7.3,82,0.0,,260,9.4,,1023.2,,
2021-03-25,11,10.3,7.2,81,0.0,,270,11.2,,1023.2,,
2021-03-25,12,9.9,7.5,85,0.0,,290,9.4,,1023.3,,
2021-03-25,13,12.4,7.1,70,0.0,,250,9.4,,1023.0,,
2021-03-25,14,12.6,4.8,59,0.0,,280,9.4,,1022.3,,
2021-03-25,15,13.2,4.6,56,0.0,,270,7.6,,1021.9,,
2021-03-25,16,14.1,4.4,52,0.0,,280,13.0,,1021.7,,
2021-03-25,17,13.5,3.8,52,0.0,,230,7.6,,1021.5,,
2021-03-25,18,12.5,2.9,52,0.0,,230,9.4,,1021.5,,
2021-03-25,19,10.9,3.2,59,0.0,,210,7.6,,1021.8,,
2021-03-25,20,10.2,3.5,63,0.0,,210,9.4,,1022.1,,
2021-03-25,21,9.8,3.3,64,0.0,,210,7.6,,1022.0,,
2021-03-25,22,8.8,2.8,66,0.0,,220,7.6,,1021.7,,
2021-03-25,23,8.1,2.8,69,0.0,,220,9.4,,1021.4,,
2021-03-26,0,7.6,2.7,71,0.0,,200,9.4,,1021.2,,
2021-03-26,1,7.1,2.4,72,0.0,,200,9.4,,1021.0,,
2021-03-26,2,6.3,2.6,77,0.0,,210,9.4,,1020.5,,
2021-03-26,3,5.9,2.2,77,0.0,,200,9.4,,1020.1,,
2021-03-26,4,5.6,1.9,77,0.0,,210,11.2,,1019.9,,
2021-03-26,5,5.2,1.9,79,0.0,,200,7.6,,1019.7,,
2021-03-26,6,5.0,1.8,80,0.0,,190,5.4,,1019.6,,
2021-03-26,7,5.9,2.4,78,0.0,,200,7.6,,1019.6,,
2021-03-26,8,6.9,2.8,75,0.0,,190,9.4,,1019.5,,
2021-03-26,9,8.4,3.4,71,0.0,,200,9.4,,1019.5,,
2021-03-26,10,12.0,4.9,62,0.0,,220,16.6,,1019.0,,
2021-03-26,11,13.4,4.3,54,0.0,,230,20.5,,1018.2,,
2021-03-26,12,13.2,3.8,53,0.0,,230,18.4,,1017.6,,
2021-03-26,13,14.3,2.8,46,0.0,,250,18.4,,1016.8,,
2021-03-26,14,15.2,2.7,43,0.0,,230,22.3,,1016.1,,
2021-03-26,15,15.1,3.2,45,0.0,,230,16.6,,1015.5,,
2021-03-26,16,14.7,2.9,45,0.0,,230,22.3,,1015.0,,
2021-03-26,17,14.5,3.3,47,0.0,,220,20.5,,1014.5,,
2021-03-26,18,13.9,4.7,54,0.3,,230,18.4,,1014.5,,
2021-03-26,19,12.1,4.1,58,0.0,,270,22.3,,1015.6,,
2021-03-26,20,6.5,3.6,82,0.8,,310,18.4,,1018.2,,
2021-03-26,21,5.7,3.0,83,0.8,,260,13.0,,1018.7,,
2021-03-26,22,5.7,3.2,84,0.1,,230,9.4,,1019.4,,
2021-03-26,23,6.2,3.4,82,0.0,,240,13.0,,1020.0,,
2021-03-27,0,6.0,2.6,79,0.0,,260,18.4,,1020.6,,
2021-03-27,1,5.6,2.1,78,0.0,,250,13.0,,1021.2,,
2021-03-27,2,5.1,1.6,78,0.0,,250,14.8,,1021.8,,
2021-03-27,3,4.9,1.4,78,0.0,,250,11.2,,1022.3,,
2021-03-27,4,4.8,1.1,77,0.0,,250,13.0,,1023.1,,
2021-03-27,5,4.7,1.0,77,0.0,,250,13.0,,1023.9,,
2021-03-27,6,4.6,0.9,77,0.0,,260,18.4,,1024.7,,
2021-03-27,7,5.0,1.1,76,0.0,,250,16.6,,1025.3,,
2021-03-27,8,6.4,1.7,72,0.0,,260,16.6,,1025.9,,
2021-03-27,9,8.8,2.4,64,0.0,,270,20.5,,1026.8,,
2021-03-27,10,9.9,1.8,57,0.0,,270,18.4,,1027.5,,
2021-03-27,11,11.0,2.0,54,0.0,,270,16.6,,1027.8,,
2021-03-27,12,10.9,1.2,51,0.0,,270,18.4,,1028.0,,
2021-03-27,13,11.8,2.3,52,0.0,,270,14.8,,1028.1,,
2021-03-27,14,11.9,0.9,47,0.0,,270,20.5,,1028.1,,
2021-03-27,15,12.6,1.6,47,0.0,,260,14.8,,1027.9,,
2021-03-27,16,12.5,1.2,46,0.0,,270,16.6,,1027.9,,
2021-03-27,17,12.3,1.0,46,0.0,,280,14.8,,1028.2,,
2021-03-27,18,11.8,1.4,49,0.0,,270,11.2,,1028.5,,
2021-03-27,19,11.2,2.0,53,0.0,,230,7.6,,1028.9,,
2021-03-27,20,10.6,2.4,57,0.0,,210,9.4,,1029.2,,
2021-03-27,21,10.0,2.6,60,0.0,,210,9.4,,1029.4,,
2021-03-27,22,8.8,2.6,65,0.0,,200,9.4,,1029.6,,
2021-03-27,23,8.6,2.8,67,0.0,,210,9.4,,1029.8,,
2021-03-28,0,9.0,2.8,65,0.0,,200,9.4,,1029.6,,
